"BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","END_YEARMONTH","END_DAY","END_TIME","STATE","STATE_FIPS","YEAR","MONTH_NAME","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","WFO","BEGIN_DATE_TIME","CZ_TIMEZONE","END_DATE_TIME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","SOURCE","MAGNITUDE","MAGNITUDE_TYPE","FLOOD_CAUSE","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","BEGIN_RANGE","BEGIN_LOCATION","END_RANGE","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON","DURATION","INJURE_DEATH","Total_damage"
201705,19,200,201705,19,201,"MISSOURI",29,2017,"May","Tornado","C",229,"WRIGHT","SGF","19-MAY-17 02:00:00","CST-6","19-MAY-17 02:01:00",0,0,0,0,5000,0,"NWS Storm Survey",NA,"","","EF0",0.25,50,1,"DAWSON",2,"DAWSON",37.27,-92.31,37.2726,-92.3069,1,0,5
201705,19,212,201705,19,213,"MISSOURI",29,2017,"May","Tornado","C",149,"OREGON","SGF","19-MAY-17 02:12:00","CST-6","19-MAY-17 02:13:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF0",0.75,300,1,"THAYER",1,"THAYER",36.5307,-91.544,36.5358,-91.5347,1,0,50
201705,19,1355,201705,19,1357,"MISSOURI",29,2017,"May","Tornado","C",119,"MCDONALD","SGF","19-MAY-17 13:55:00","CST-6","19-MAY-17 13:57:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF1",2.03,10,2,"MAY",2,"MAY",36.76,-94.56,36.7789,-94.532,2,0,50
201705,19,1410,201705,19,1414,"MISSOURI",29,2017,"May","Tornado","C",145,"NEWTON","SGF","19-MAY-17 14:10:00","CST-6","19-MAY-17 14:14:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF0",4.1,300,0,"NEOSHO",4,"GRANBY",36.8732,-94.376,36.9233,-94.3362,4,0,50
201705,19,1442,201705,19,1446,"MISSOURI",29,2017,"May","Tornado","C",109,"LAWRENCE","SGF","19-MAY-17 14:42:00","CST-6","19-MAY-17 14:46:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF1",4.23,300,3,"STOTTS CITY",2,"MT VERNON ARPT",37.0546,-93.9592,37.0931,-93.8995,4,0,50
201705,19,1457,201705,19,1458,"MISSOURI",29,2017,"May","Tornado","C",109,"LAWRENCE","SGF","19-MAY-17 14:57:00","CST-6","19-MAY-17 14:58:00",0,0,0,0,5000,0,"NWS Storm Survey",NA,"","","EF0",1,100,0,"MILLER",1,"MILLER",37.2173,-93.8474,37.2267,-93.8378,1,0,5
201705,19,1519,201705,19,1520,"MISSOURI",29,2017,"May","Tornado","C",167,"POLK","SGF","19-MAY-17 15:19:00","CST-6","19-MAY-17 15:20:00",0,0,0,0,5000,0,"NWS Storm Survey",NA,"","","EF0",0.58,100,4,"KNOX",4,"KNOX",37.4219,-93.5928,37.43,-93.59,1,0,5
201705,19,1522,201705,19,1524,"INDIANA",18,2017,"May","Tornado","C",25,"CRAWFORD","LMK","19-MAY-17 15:22:00","EST-5","19-MAY-17 15:24:00",0,0,0,0,250000,0,"NWS Storm Survey",NA,"","","EF1",0.23,50,1,"SULPHUR SPGS",1,"SULPHUR SPGS",38.217,-86.493,38.22,-86.491,2,0,250
201706,19,1120,201706,19,1122,"PENNSYLVANIA",42,2017,"June","Tornado","C",15,"BRADFORD","BGM","19-JUN-17 11:20:00","EST-5","19-JUN-17 11:22:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF0",1.05,250,1,"EAST SMITHFIELD",0,"EAST SMITHFIELD",41.8641,-76.6335,41.8683,-76.6139,2,0,50
201706,19,1652,201706,19,1653,"PENNSYLVANIA",42,2017,"June","Tornado","C",31,"CLARION","PBZ","19-JUN-17 16:52:00","EST-5","19-JUN-17 16:53:00",0,0,0,0,15000,0,"NWS Storm Survey",NA,"","","EF0",0.75,60,2,"FERN",2,"MILLERSTOWN",41.304,-79.52,41.305,-79.509,1,0,15
201706,19,1652,201706,19,1653,"PENNSYLVANIA",42,2017,"June","Tornado","C",31,"CLARION","PBZ","19-JUN-17 16:52:00","EST-5","19-JUN-17 16:53:00",0,0,0,0,20000,0,"NWS Storm Survey",NA,"","","EF0",0.75,60,2,"FERN",2,"MILLERSTOWN",41.304,-79.52,41.305,-79.509,1,0,20
201707,19,1708,201707,19,1716,"IOWA",19,2017,"July","Tornado","C",43,"CLAYTON","ARX","19-JUL-17 17:08:00","CST-6","19-JUL-17 17:16:00",2,0,0,1,840000,0,"NWS Storm Survey",NA,"","","EF1",5.78,400,1,"GIARD",1,"MC GREGOR",43.0096,-91.2827,43.0264,-91.1706,8,3,840
201707,19,1023,201707,19,1025,"NORTH CAROLINA",37,2017,"July","Tornado","C",141,"PENDER","ILM","19-JUL-17 10:23:00","EST-5","19-JUL-17 10:25:00",0,0,0,0,10000,0,"NWS Storm Survey",NA,"","","EF0",0.15,25,1,"SURF CITY",1,"SURF CITY",34.4181,-77.5553,34.42,-77.5566,2,0,10
201707,19,1300,201707,19,1302,"MINNESOTA",27,2017,"July","Tornado","C",83,"LYON","FSD","19-JUL-17 13:00:00","CST-6","19-JUL-17 13:02:00",0,0,0,0,30000,0,"Emergency Manager",NA,"","","EF0",0.5,50,5,"MARSHALL",5,"MARSHALL",44.3831,-95.8188,44.3898,-95.8149,2,0,30
201707,19,1302,201707,19,1303,"MINNESOTA",27,2017,"July","Tornado","C",83,"LYON","FSD","19-JUL-17 13:02:00","CST-6","19-JUL-17 13:03:00",0,0,0,0,25000,0,"Emergency Manager",NA,"","","EF0",1.54,50,4,"MARSHALL",4,"MARSHALL",44.3921,-95.78,44.4032,-95.7529,1,0,25
201707,19,1607,201707,19,1608,"MINNESOTA",27,2017,"July","Tornado","C",109,"OLMSTED","ARX","19-JUL-17 16:07:00","CST-6","19-JUL-17 16:08:00",0,0,0,0,40000,0,"NWS Storm Survey",NA,"","","EF1",0.77,25,2,"CHESTER",2,"CHESTER",43.9932,-92.3203,43.992,-92.3049,1,0,40
201707,19,1615,201707,19,1616,"IOWA",19,2017,"July","Tornado","C",89,"HOWARD","ARX","19-JUL-17 16:15:00","CST-6","19-JUL-17 16:16:00",0,0,0,0,12000,5000,"Public",NA,"","","EF0",0.72,20,4,"MAPLE LEAF",3,"MAPLE LEAF",43.3208,-92.4509,43.324,-92.4373,1,0,17
201707,19,1625,201707,19,1628,"MINNESOTA",27,2017,"July","Tornado","C",45,"FILLMORE","ARX","19-JUL-17 16:25:00","CST-6","19-JUL-17 16:28:00",0,0,0,0,20000,10000,"NWS Storm Survey",NA,"","","EF1",2.03,30,2,"PRESTON FLLMR ARPT",1,"PRESTON FLLMR ARPT",43.6942,-92.2193,43.6975,-92.179,3,0,30
201708,19,1848,201708,19,1850,"NEBRASKA",31,2017,"August","Tornado","C",115,"LOUP","LBF","19-AUG-17 18:48:00","CST-6","19-AUG-17 18:50:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF1",2.3,840,5,"ALMERIA",3,"ALMERIA",41.87,-99.6,41.83,-99.58,2,0,50
201708,19,1848,201708,19,1850,"NEBRASKA",31,2017,"August","Tornado","C",115,"LOUP","LBF","19-AUG-17 18:48:00","CST-6","19-AUG-17 18:50:00",0,0,0,0,10000,0,"Emergency Manager",NA,"","","EF1",0.69,330,5,"ALMERIA",4,"ALMERIA",41.87,-99.59,41.86,-99.59,2,0,10
201708,19,1914,201708,19,1917,"NEBRASKA",31,2017,"August","Tornado","C",115,"LOUP","LBF","19-AUG-17 19:14:00","CST-6","19-AUG-17 19:17:00",0,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF2",0.65,540,3,"ALMERIA",3,"ALMERIA",41.8294,-99.5806,41.8242,-99.5849,3,0,100
201709,19,1541,201709,19,1547,"NORTH DAKOTA",38,2017,"September","Tornado","C",3,"BARNES","FGF","19-SEP-17 15:41:00","CST-6","19-SEP-17 15:47:00",0,0,0,0,30000,3000,"NWS Storm Survey",NA,"","","EF1",3.7,200,1,"LITCHVILLE",1,"HASTINGS",46.66,-98.17,46.6698,-98.1149,6,0,33
201709,19,1850,201709,19,1853,"MINNESOTA",27,2017,"September","Tornado","C",107,"NORMAN","FGF","19-SEP-17 18:50:00","CST-6","19-SEP-17 18:53:00",0,0,0,0,2000,2000,"NWS Storm Survey",NA,"","","EF1",1.37,100,4,"LOCKHART",5,"LOCKHART",47.48,-96.53,47.4998,-96.529,3,0,4
201709,19,1853,201709,19,1901,"MINNESOTA",27,2017,"September","Tornado","C",119,"POLK","FGF","19-SEP-17 18:53:00","CST-6","19-SEP-17 19:01:00",0,0,0,0,50000,3000,"NWS Storm Survey",NA,"","","EF1",3.2,100,3,"BELTRAMI",0,"BELTRAMI",47.4998,-96.529,47.5462,-96.5283,8,0,53
201709,19,2328,201709,19,2338,"MINNESOTA",27,2017,"September","Tornado","C",151,"SWIFT","MPX","19-SEP-17 23:28:00","CST-6","19-SEP-17 23:38:00",0,0,0,0,1500000,0,"NWS Storm Survey",NA,"","","EF1",10.68,550,2,"MURDOCK",9,"SWIFT FALLS",45.255,-95.423,45.3549,-95.2553,10,0,1500
201709,19,2332,201709,19,2334,"MINNESOTA",27,2017,"September","Tornado","C",151,"SWIFT","MPX","19-SEP-17 23:32:00","CST-6","19-SEP-17 23:34:00",0,0,0,0,800000,0,"NWS Storm Survey",NA,"","","EF1",2.4,880,1,"SWIFT FALLS",3,"SWIFT FALLS",45.3909,-95.4114,45.4125,-95.3726,2,0,800
201709,19,2334,201709,19,2339,"MINNESOTA",27,2017,"September","Tornado","C",121,"POPE","MPX","19-SEP-17 23:34:00","CST-6","19-SEP-17 23:39:00",0,0,0,0,500000,0,"NWS Storm Survey",NA,"","","EF1",6.8,880,4,"GILCHRIST",5,"GILCHRIST",45.4125,-95.3726,45.4631,-95.2522,5,0,500
201709,19,2338,201709,19,2339,"MINNESOTA",27,2017,"September","Tornado","C",67,"KANDIYOHI","MPX","19-SEP-17 23:38:00","CST-6","19-SEP-17 23:39:00",0,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF1",1.91,550,1,"SUNBURG",2,"SUNBURG",45.3549,-95.2553,45.3728,-95.2253,1,0,100
201711,19,11,201711,19,13,"PENNSYLVANIA",42,2017,"November","Tornado","C",3,"ALLEGHENY","PBZ","19-NOV-17 00:11:00","EST-5","19-NOV-17 00:13:00",0,0,0,0,25000,0,"NWS Storm Survey",NA,"","","EF1",2.68,125,3,"WALL",2,"PLUM",40.4206,-79.7277,40.4547,-79.7033,2,0,25
201711,19,13,201711,19,15,"PENNSYLVANIA",42,2017,"November","Tornado","C",129,"WESTMORELAND","PBZ","19-NOV-17 00:13:00","EST-5","19-NOV-17 00:15:00",0,0,0,0,25000,0,"NWS Storm Survey",NA,"","","EF1",2.73,125,2,"MURRYSVILLE",1,"SARDIS",40.4547,-79.7033,40.491,-79.6829,2,0,25
201712,19,1853,201712,19,1906,"TEXAS",48,2017,"December","Tornado","C",73,"CHEROKEE","SHV","19-DEC-17 18:53:00","CST-6","19-DEC-17 19:06:00",0,0,0,0,120000,0,"NWS Storm Survey",NA,"","","EF2",3.08,691,3,"CIRCLE",2,"RUSK",31.7435,-95.1926,31.7687,-95.1494,13,0,120
201712,19,1931,201712,19,1937,"TEXAS",48,2017,"December","Tornado","C",401,"RUSK","SHV","19-DEC-17 19:31:00","CST-6","19-DEC-17 19:37:00",0,0,0,0,125000,0,"NWS Storm Survey",NA,"","","EF2",6.39,1300,3,"NEW SALEM",2,"GLENFAWN",31.8934,-94.9435,31.9237,-94.8406,6,0,125
201704,20,1835,201704,20,1839,"INDIANA",18,2017,"April","Tornado","C",31,"DECATUR","IND","20-APR-17 18:35:00","EST-5","20-APR-17 18:39:00",0,0,0,0,35000,0,"NWS Storm Survey",NA,"","","EF1",2.79,40,2,"MILLHOUSEN",3,"SMYRNA",39.2457,-85.4206,39.2327,-85.3713,4,0,35
201704,20,1847,201704,20,1848,"PENNSYLVANIA",42,2017,"April","Tornado","C",123,"WARREN","CTP","20-APR-17 18:47:00","EST-5","20-APR-17 18:48:00",0,0,0,0,10000,0,"Emergency Manager",NA,"","","EF0",0.35,20,1,"CHANDLERS VLY",1,"CHANDLERS VLY",41.8877,-79.3391,41.8867,-79.3457,1,0,10
201705,20,1810,201705,20,1811,"INDIANA",18,2017,"May","Tornado","C",77,"JEFFERSON","LMK","20-MAY-17 18:10:00","EST-5","20-MAY-17 18:11:00",0,0,0,0,75000,0,"NWS Storm Survey",NA,"","","EF1",0.16,30,1,"PLEASANT PT",1,"PLEASANT PT",38.789,-85.426,38.789,-85.423,1,0,75
201705,20,1840,201705,20,1841,"INDIANA",18,2017,"May","Tornado","C",11,"BOONE","IND","20-MAY-17 18:40:00","EST-5","20-MAY-17 18:41:00",0,0,0,0,20000,0,"NWS Storm Survey",NA,"","","EF1",0.08,40,5,"THORNTOWN",5,"THORNTOWN",40.134,-86.6956,40.1338,-86.6941,1,0,20
201705,20,1940,201705,20,1946,"INDIANA",18,2017,"May","Tornado","C",23,"CLINTON","IND","20-MAY-17 19:40:00","EST-5","20-MAY-17 19:46:00",0,0,0,0,40000,0,"NWS Storm Survey",NA,"","","EF1",1.45,40,1,"FOREST",0,"FOREST",40.3602,-86.3514,40.3749,-86.3318,6,0,40
201706,20,915,201706,20,920,"FLORIDA",12,2017,"June","Tornado","C",37,"FRANKLIN","TAE","20-JUN-17 09:15:00","EST-5","20-JUN-17 09:20:00",0,0,0,0,10000,0,"NWS Storm Survey",NA,"","","EF0",0.39,50,7,"APALACHICOLA",7,"APALACHICOLA",29.6393,-84.9077,29.6449,-84.9087,5,0,10
201707,20,1130,201707,20,1140,"NEW YORK",36,2017,"July","Tornado","C",29,"ERIE","BUF","20-JUL-17 11:30:00","EST-5","20-JUL-17 11:40:00",0,0,0,0,3500,0,"NWS Storm Survey",NA,"","","EF2",6.11,700,1,"LOCKSLEY PARK",2,"ELLICOTT",42.7416,-78.8575,42.709,-78.7457,10,0,3.5
201707,20,1155,201707,20,1156,"NEW YORK",36,2017,"July","Tornado","C",29,"ERIE","BUF","20-JUL-17 11:55:00","EST-5","20-JUL-17 11:56:00",0,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF0",1.34,450,2,"SOUTH WALES",2,"HOLLAND",42.6676,-78.5606,42.6537,-78.5423,1,0,100
201707,20,1229,201707,20,1230,"NEW YORK",36,2017,"July","Tornado","C",3,"ALLEGANY","BUF","20-JUL-17 12:29:00","EST-5","20-JUL-17 12:30:00",0,0,0,0,25000,0,"Emergency Manager",NA,"","","EF0",1.06,150,2,"HOUGHTON COLLEGE ARP",2,"HOUGHTON",42.4331,-78.2166,42.4249,-78.1991,1,0,25
201707,20,1245,201707,20,1252,"NEW YORK",36,2017,"July","Tornado","C",3,"ALLEGANY","BUF","20-JUL-17 12:45:00","EST-5","20-JUL-17 12:52:00",0,0,0,0,250000,0,"NWS Storm Survey",NA,"","","EF1",4.22,740,3,"ANGELICA",3,"SCHOLES",42.3503,-78.016,42.3186,-77.9453,7,0,250
201710,20,358,201710,20,402,"TEXAS",48,2017,"October","Tornado","C",167,"GALVESTON","HGX","20-OCT-17 03:58:00","CST-6","20-OCT-17 04:02:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF0",0.5,300,1,"DICKINSON",1,"DICKINSON",29.4757,-95.0738,29.4724,-95.0675,4,0,50
201712,20,102,201712,20,107,"LOUISIANA",22,2017,"December","Tornado","C",49,"JACKSON","SHV","20-DEC-17 01:02:00","CST-6","20-DEC-17 01:07:00",0,0,0,0,75000,0,"NWS Storm Survey",NA,"","","EF1",0.95,110,1,"HILLTOP",2,"HILLTOP",32.3366,-92.6804,32.3433,-92.6662,5,0,75
201712,20,137,201712,20,142,"TEXAS",48,2017,"December","Tornado","C",241,"JASPER","LCH","20-DEC-17 01:37:00","CST-6","20-DEC-17 01:42:00",0,0,0,0,30000,0,"NWS Storm Survey",NA,"","","EF1",4,250,9,"EVADALE",11,"BUNA",30.2755,-93.9484,30.2945,-93.885,5,0,30
201712,20,159,201712,20,203,"LOUISIANA",22,2017,"December","Tornado","C",19,"CALCASIEU","LCH","20-DEC-17 01:59:00","CST-6","20-DEC-17 02:03:00",0,0,0,0,15000,0,"NWS Storm Survey",NA,"","","EF1",3.05,600,3,"STARKS",3,"STARKS",30.3501,-93.7148,30.3598,-93.6649,4,0,15
201712,20,217,201712,20,224,"LOUISIANA",22,2017,"December","Tornado","C",19,"CALCASIEU","LCH","20-DEC-17 02:17:00","CST-6","20-DEC-17 02:24:00",0,0,0,0,250000,0,"NWS Storm Survey",NA,"","","EF1",4.7,600,3,"DE QUINCY",2,"DE QUINCY",30.4354,-93.4762,30.4584,-93.4019,7,0,250
201712,20,1315,201712,20,1317,"GEORGIA",13,2017,"December","Tornado","C",199,"MERIWETHER","FFC","20-DEC-17 13:15:00","EST-5","20-DEC-17 13:17:00",0,0,0,0,30000,0,"NWS Storm Survey",NA,"","","EF0",3.17,125,1,"IMLAC",2,"IMLAC",33.0245,-84.5904,33.0195,-84.536,2,0,30
201701,21,347,201701,21,405,"MISSISSIPPI",28,2017,"January","Tornado","C",35,"FORREST","JAN","21-JAN-17 03:47:00","CST-6","21-JAN-17 04:05:00",56,0,4,0,9000000,49500,"NWS Storm Survey",NA,"","","EF3",14.13,900,2,"BONHOMIE",2,"MACEDONIA",31.2738,-89.3478,31.384,-89.1461,18,60,9049.5
201701,21,335,201701,21,347,"MISSISSIPPI",28,2017,"January","Tornado","C",73,"LAMAR","JAN","21-JAN-17 03:35:00","CST-6","21-JAN-17 03:47:00",0,0,0,0,300000,700000,"NWS Storm Survey",NA,"","","EF2",9.91,550,4,"PURVIS",1,"RICHBURG",31.1855,-89.4799,31.2738,-89.3478,12,0,1000
201701,21,405,201701,21,413,"MISSISSIPPI",28,2017,"January","Tornado","C",111,"PERRY","MOB","21-JAN-17 04:05:00","CST-6","21-JAN-17 04:13:00",1,0,0,0,160000,0,"NWS Storm Survey",NA,"","","EF2",7.02,600,1,"TALLAHALA",4,"RHODES",31.384,-89.1461,31.4193,-89.0342,8,1,160
201701,21,514,201701,21,529,"ALABAMA",1,2017,"January","Tornado","C",23,"CHOCTAW","MOB","21-JAN-17 05:14:00","CST-6","21-JAN-17 05:29:00",4,0,0,0,750000,0,"NWS Storm Survey",NA,"","","EF2",14.93,800,1,"LOU",3,"ARARAT",31.8476,-88.2905,31.998,-88.106,15,4,750
201701,21,849,201701,21,902,"GEORGIA",13,2017,"January","Tornado","C",285,"TROUP","FFC","21-JAN-17 08:49:00","EST-5","21-JAN-17 09:02:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF1",5.42,200,2,"LA GRANGE CALLAWY AR",1,"KNOTT",32.9792,-85.0487,33.0185,-84.9678,13,0,50
201701,21,1033,201701,21,1051,"GEORGIA",13,2017,"January","Tornado","C",145,"HARRIS","FFC","21-JAN-17 10:33:00","EST-5","21-JAN-17 10:51:00",0,0,0,0,75000,0,"NWS Storm Survey",NA,"","","EF1",10.84,400,2,"FORTSON",1,"TURNTIME CROSSROADS",32.6182,-84.9462,32.6876,-84.7791,18,0,75
201701,21,1106,201701,21,1110,"GEORGIA",13,2017,"January","Tornado","C",263,"TALBOT","FFC","21-JAN-17 11:06:00","EST-5","21-JAN-17 11:10:00",0,0,0,0,10000,0,"Emergency Manager",NA,"","","EF0",1.92,100,1,"SARDIS",1,"SARDIS",32.7684,-84.6379,32.7753,-84.6058,4,0,10
201701,21,1114,201701,21,1120,"GEORGIA",13,2017,"January","Tornado","C",263,"TALBOT","FFC","21-JAN-17 11:14:00","EST-5","21-JAN-17 11:20:00",0,0,0,0,25000,0,"NWS Storm Survey",NA,"","","EF1",4.14,300,2,"PLEASANT HILL",4,"PLEASANT HILL",32.8097,-84.5331,32.8525,-84.4833,6,0,25
201701,21,1118,201701,21,1133,"GEORGIA",13,2017,"January","Tornado","C",269,"TAYLOR","FFC","21-JAN-17 11:18:00","EST-5","21-JAN-17 11:33:00",0,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF1",12.25,400,1,"HOWARD",3,"FIVE PTS",32.5937,-84.3997,32.6883,-84.2217,15,0,100
201701,21,1120,201701,21,1128,"GEORGIA",13,2017,"January","Tornado","C",293,"UPSON","FFC","21-JAN-17 11:20:00","EST-5","21-JAN-17 11:28:00",0,0,0,0,40000,0,"NWS Storm Survey",NA,"","","EF1",5.38,300,5,"ELLERBEETOWN",3,"BIRDSONG XRDS",32.8525,-84.4833,32.8735,-84.394,8,0,40
201701,21,1122,201701,21,1123,"GEORGIA",13,2017,"January","Tornado","C",263,"TALBOT","FFC","21-JAN-17 11:22:00","EST-5","21-JAN-17 11:23:00",0,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF2",0.44,300,5,"PLEASANT HILL",5,"PLEASANT HILL",32.8318,-84.4239,32.8374,-84.4204,1,0,100
201701,21,1123,201701,21,1129,"GEORGIA",13,2017,"January","Tornado","C",293,"UPSON","FFC","21-JAN-17 11:23:00","EST-5","21-JAN-17 11:29:00",0,0,0,0,200000,0,"NWS Storm Survey",NA,"","","EF2",5.24,300,1,"ELLERBEETOWN",1,"PICKARD",32.8374,-84.4204,32.9109,-84.3983,6,0,200
201701,21,1125,201701,21,1134,"GEORGIA",13,2017,"January","Tornado","C",293,"UPSON","FFC","21-JAN-17 11:25:00","EST-5","21-JAN-17 11:34:00",0,0,0,0,75000,0,"NWS Storm Survey",NA,"","","EF1",5.26,200,1,"ELLERBEETOWN",1,"SILVERTOWN",32.8477,-84.4077,32.8946,-84.3364,9,0,75
201701,21,1132,201701,21,1134,"GEORGIA",13,2017,"January","Tornado","C",293,"UPSON","FFC","21-JAN-17 11:32:00","EST-5","21-JAN-17 11:34:00",0,0,0,0,20000,0,"NWS Storm Survey",NA,"","","EF0",0.78,100,1,"HANNAH MILL",1,"HANNAH MILL",32.9182,-84.36,32.9237,-84.3718,2,0,20
201701,21,1139,201701,21,1141,"GEORGIA",13,2017,"January","Tornado","C",293,"UPSON","FFC","21-JAN-17 11:39:00","EST-5","21-JAN-17 11:41:00",0,0,0,0,20000,0,"NWS Storm Survey",NA,"","","EF1",1.87,175,1,"DELRAY",2,"DELRAY",32.9499,-84.3131,32.9769,-84.3105,2,0,20
201701,21,1159,201701,21,1207,"GEORGIA",13,2017,"January","Tornado","C",193,"MACON","FFC","21-JAN-17 11:59:00","EST-5","21-JAN-17 12:07:00",0,0,0,0,30000,0,"NWS Storm Survey",NA,"","","EF1",8.92,100,2,"BARRONS LANE",1,"SAINT LEWIS",32.4111,-84.009,32.452,-83.864,8,0,30
201701,21,1208,201701,21,1220,"GEORGIA",13,2017,"January","Tornado","C",207,"MONROE","FFC","21-JAN-17 12:08:00","EST-5","21-JAN-17 12:20:00",0,0,0,0,15000,0,"NWS Employee",NA,"","","EF0",8.84,250,4,"SPRING HILL",4,"SMARR",32.9113,-83.8972,33.0158,-83.8092,12,0,15
201701,21,1211,201701,21,1214,"GEORGIA",13,2017,"January","Tornado","C",225,"PEACH","FFC","21-JAN-17 12:11:00","EST-5","21-JAN-17 12:14:00",0,0,0,0,10000,0,"NWS Storm Survey",NA,"","","EF0",2.54,350,2,"ALBAUGH",3,"LAKEVIEW",32.5114,-83.7901,32.5233,-83.7489,3,0,10
201701,21,1214,201701,21,1215,"GEORGIA",13,2017,"January","Tornado","C",153,"HOUSTON","FFC","21-JAN-17 12:14:00","EST-5","21-JAN-17 12:15:00",0,0,0,0,10000,0,"NWS Storm Survey",NA,"","","EF0",0.91,350,1,"PERRY FT VLY ARPT",2,"PERRY FT VLY ARPT",32.5233,-83.7489,32.5257,-83.7335,1,0,10
201701,21,1215,201701,21,1216,"GEORGIA",13,2017,"January","Tornado","C",225,"PEACH","FFC","21-JAN-17 12:15:00","EST-5","21-JAN-17 12:16:00",0,0,0,0,25000,0,"NWS Storm Survey",NA,"","","EF0",0.76,350,3,"LAKEVIEW",4,"LAKEVIEW",32.5257,-83.7335,32.5258,-83.7205,1,0,25
201701,21,1216,201701,21,1229,"GEORGIA",13,2017,"January","Tornado","C",153,"HOUSTON","FFC","21-JAN-17 12:16:00","EST-5","21-JAN-17 12:29:00",0,0,0,0,250000,0,"NWS Storm Survey",NA,"","","EF2",8.64,350,2,"HEARD",1,"REDDING",32.5282,-83.7205,32.5942,-83.5945,13,0,250
201701,21,1246,201701,21,1252,"GEORGIA",13,2017,"January","Tornado","C",289,"TWIGGS","FFC","21-JAN-17 12:46:00","EST-5","21-JAN-17 12:52:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF0",4.23,100,3,"TARVERSVILLE",3,"MOUNT OLIVE",32.535,-83.385,32.575,-83.33,6,0,50
201701,21,1250,201701,21,1255,"GEORGIA",13,2017,"January","Tornado","C",23,"BLECKLEY","FFC","21-JAN-17 12:50:00","EST-5","21-JAN-17 12:55:00",0,0,0,0,30000,0,"NWS Storm Survey",NA,"","","EF1",4.32,100,1,"FIVE POINTS",1,"GOLDSBORO",32.444,-83.313,32.469,-83.245,5,0,30
201701,21,1254,201701,21,1311,"GEORGIA",13,2017,"January","Tornado","C",319,"WILKINSON","FFC","21-JAN-17 12:54:00","EST-5","21-JAN-17 13:11:00",0,0,0,0,10000,0,"NWS Storm Survey",NA,"","","EF1",5.84,100,2,"IRWINTON",0,"TOOMSBORO",32.797,-83.17,32.827,-83.076,17,0,10
201701,21,1310,201701,21,1312,"GEORGIA",13,2017,"January","Tornado","C",237,"PUTNAM","FFC","21-JAN-17 13:10:00","EST-5","21-JAN-17 13:12:00",0,0,0,0,25000,0,"Emergency Manager",NA,"","","EF0",0.57,50,3,"DENNIS",3,"DENNIS",33.1792,-83.343,33.1839,-83.335,2,0,25
201701,21,1320,201701,21,1326,"GEORGIA",13,2017,"January","Tornado","C",175,"LAURENS","FFC","21-JAN-17 13:20:00","EST-5","21-JAN-17 13:26:00",0,0,0,0,12000,0,"NWS Storm Survey",NA,"","","EF0",2.18,85,3,"TUCKERS CROSSROAD",1,"TUCKERS CROSSROAD",32.671,-82.915,32.686,-82.882,6,0,12
201701,21,1328,201701,21,1330,"GEORGIA",13,2017,"January","Tornado","C",141,"HANCOCK","FFC","21-JAN-17 13:28:00","EST-5","21-JAN-17 13:30:00",0,0,0,0,5000,0,"NWS Storm Survey",NA,"","","EF1",0.18,70,4,"FRIENDSHIP",4,"FRIENDSHIP",33.0525,-83.0967,33.054,-83.0942,2,0,5
201701,21,1329,201701,21,1330,"GEORGIA",13,2017,"January","Tornado","C",9,"BALDWIN","FFC","21-JAN-17 13:29:00","EST-5","21-JAN-17 13:30:00",0,0,0,0,5000,0,"NWS Storm Survey",NA,"","","EF1",0.35,70,0,"ALLON MILL",1,"ALLON MILL",33.054,-83.0942,33.0555,-83.0884,1,0,5
201701,21,1339,201701,21,1348,"GEORGIA",13,2017,"January","Tornado","C",167,"JOHNSON","FFC","21-JAN-17 13:39:00","EST-5","21-JAN-17 13:48:00",0,0,0,0,10000,0,"NWS Storm Survey",NA,"","","EF0",6.39,100,5,"WRIGHTSVILLE",6,"KITE",32.688,-82.641,32.754,-82.564,9,0,10
201701,21,1340,201701,21,1346,"GEORGIA",13,2017,"January","Tornado","C",303,"WASHINGTON","FFC","21-JAN-17 13:40:00","EST-5","21-JAN-17 13:46:00",0,0,0,0,30000,0,"NWS Storm Survey",NA,"","","EF1",2.59,300,3,"TENNILLE",0,"TENNILLE",32.896,-82.82,32.929,-82.799,6,0,30
